temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
34.27,30.67,9704.41,15.61,1.89,477.57
21.53,58.93,8294.12,12.38,0.91,597.62
24.56,42.94,1890.9,29.77,2.5,466.16
17.65,43.76,5695.96,16.72,2.58,591.7
29.65,52.93,2862.02,24.3,4.61,384.82
32.07,87.49,4331.61,16.62,2.62,591.46
23.65,42.24,3953.44,30.49,2.12,795.69
18.91,47.96,9954.3,21.42,1.34,314.74
18.52,40.39,4889.55,15.95,2.75,351.44
28.99,58.42,7844.27,34.77,3.04,422.03
19.27,47.38,6953.65,33.75,0.54,659.01
31.21,34.63,5268.6,18.55,3.27,327.65
23.56,84.89,9021.11,31.89,2.75,372.27
24.02,34.97,6656.38,12.84,2.78,458.74
20.44,63.93,6379.89,34.66,1.27,673.82
31.48,74.27,7883.32,22.79,3.25,329.9
27.9,83.4,4189.79,22.45,2.56,456.19
23.96,60.53,2617.35,28.3,1.18,334.27
28.19,42.9,2389.46,27.03,2.9,383.46
19.41,30.21,2373.81,35.7,4.37,744.14
26.47,86.92,3273.08,23.3,4.46,729.75
20.63,72.56,2819.56,36.13,3.17,400.62
16.73,53.33,6530.85,15.75,4.82,596.9
20.93,43.41,1723.53,15.5,4.31,602.68
28.27,73.27,1996.08,26.74,0.93,316.49
27.96,34.64,6654.28,30.19,2.36,395.87
16.5,83.33,3325.23,32.17,1.8,581.22
16.11,32.27,5502.39,24.0,3.28,425.18
15.62,41.65,2032.99,28.68,1.21,429.46
16.47,54.38,5413.35,26.85,2.94,568.09
33.58,42.14,5200.73,22.56,2.4,529.52
31.38,49.06,9673.53,29.87,1.96,502.16
17.01,66.9,3717.23,34.44,1.96,638.94
20.49,68.42,3366.56,23.28,2.82,742.81
27.18,37.85,4191.47,12.25,0.82,461.52
26.34,46.12,7707.39,22.47,2.63,650.79
25.83,74.13,1969.84,15.4,4.18,309.05
30.38,74.69,5989.02,12.17,1.63,446.15
25.67,88.17,8653.0,14.04,2.04,766.71
25.57,65.93,8869.74,35.18,4.14,762.45
26.5,73.29,2257.19,14.56,2.66,794.7
26.05,67.34,2135.3,26.22,0.92,796.22
34.67,64.63,6559.25,19.06,2.9,553.87
29.47,49.79,5033.9,17.93,0.91,321.1
32.15,75.36,2546.3,10.95,4.9,779.98
20.25,61.96,7629.01,13.66,4.07,461.93
18.49,36.0,7933.95,37.95,1.29,568.78
19.11,79.22,4849.52,13.94,1.88,406.32
15.22,53.21,3386.31,38.49,3.54,358.72
32.9,58.37,2942.28,33.66,3.94,710.91
27.45,35.5,7611.22,31.75,2.67,584.77
21.6,61.72,8787.41,11.86,3.12,302.34
27.84,71.55,3995.59,34.85,2.72,633.61
25.81,36.23,9048.7,31.11,3.15,358.2
16.5,55.21,8153.69,36.09,3.27,708.95
29.25,62.54,6434.24,28.16,3.89,472.86
16.41,43.93,1314.07,26.56,1.88,389.77
34.14,50.35,3605.3,20.32,0.58,314.51
20.44,58.97,2866.37,31.4,1.33,667.92
33.85,68.13,8257.15,38.17,4.09,653.08
32.29,67.26,6104.86,29.73,1.86,602.75
29.77,51.43,8742.95,28.22,3.6,603.7
19.65,40.66,5209.66,30.96,2.63,696.96
34.62,67.68,3411.35,21.64,2.86,402.44
21.85,89.81,1364.29,23.72,3.55,310.67
22.36,71.08,3880.61,23.76,3.9,720.67
30.47,89.34,9497.1,16.45,0.97,718.16
27.37,48.03,1332.16,13.52,2.66,682.91
28.33,84.12,6613.6,26.88,1.19,587.34
20.81,55.5,2857.17,11.39,4.3,390.87
17.82,89.81,1145.57,18.88,4.72,363.37
30.29,38.16,6062.71,38.57,1.36,637.83
34.38,38.1,8850.5,39.39,0.53,658.71
24.24,70.92,7579.05,17.21,2.75,490.67
19.68,72.9,9413.14,38.4,3.71,366.43
29.67,37.35,7888.97,25.63,1.16,771.24
18.54,77.05,6958.35,34.24,4.64,417.23
18.94,44.8,7122.22,26.83,2.19,751.8
28.28,54.05,6152.89,39.69,4.27,546.12
32.56,85.4,2169.99,18.81,0.73,772.0
21.81,34.49,7377.65,21.04,3.39,744.48
31.17,61.11,8927.76,16.98,4.03,733.01
25.85,86.08,6432.61,35.14,2.03,716.11
24.97,35.53,1496.12,20.92,1.49,737.75
19.52,39.93,5194.33,38.18,0.62,413.14
20.31,71.09,3198.54,15.63,1.83,755.02
16.79,38.93,2111.12,11.74,1.99,330.63
18.09,63.27,2633.8,13.24,3.52,573.76
20.02,76.94,7754.02,39.44,1.02,770.67
27.62,53.69,6848.88,37.48,2.66,756.76
25.51,68.13,9193.78,12.48,2.81,700.53
27.84,32.08,6458.54,12.28,4.01,725.33
33.03,80.04,9648.48,36.01,3.76,537.92
25.28,76.07,5893.56,18.89,1.99,505.29
27.87,50.69,3105.11,16.65,3.56,649.62
17.83,55.96,4608.65,15.36,2.58,703.43
15.82,86.95,8268.63,28.11,1.54,472.61
33.21,86.25,8108.13,31.95,2.84,315.76
22.82,41.81,1504.52,26.62,2.18,325.24
18.51,79.67,6825.58,27.58,2.1,419.39
26.52,33.69,3258.42,23.66,0.81,327.61
25.02,32.71,7114.14,38.28,3.46,781.08
16.96,39.28,4847.11,29.58,2.22,793.18
33.48,71.74,7945.12,21.29,3.62,709.41
27.28,63.63,5228.81,15.86,0.94,627.32
28.93,47.6,3726.21,27.71,4.82,721.02
26.59,41.44,4224.91,16.36,0.92,709.38
16.21,74.22,2159.54,14.34,2.13,665.11
27.5,56.35,1637.67,39.29,1.82,546.22
33.89,76.92,3529.51,35.4,1.61,458.77
26.27,63.34,2271.6,37.29,0.89,425.44
20.45,81.5,2214.16,38.16,4.52,364.02
27.84,75.25,2902.44,37.79,1.69,338.92
32.61,83.61,5421.34,21.48,3.14,574.57
33.68,82.85,9679.33,29.2,3.03,728.5
24.36,69.42,1546.67,10.12,2.32,341.85
25.06,45.32,9496.9,22.14,1.46,426.18
23.28,87.36,3232.71,10.78,4.78,351.74
33.76,75.3,7165.01,30.6,1.15,740.85
33.64,58.15,2289.97,36.93,1.11,413.53
34.32,47.88,8325.22,29.78,4.22,781.39
31.48,54.05,7229.92,30.72,4.3,639.09
15.05,57.62,3546.62,18.63,4.18,302.05
25.74,39.9,3923.53,39.56,4.54,582.89
22.34,76.16,4516.48,39.58,1.43,704.78
18.87,82.37,5852.72,32.47,3.13,720.75
17.15,34.21,9399.65,12.02,3.15,747.28
24.73,49.35,5102.11,11.17,4.78,695.71
33.5,45.97,1150.67,13.07,2.94,497.01
31.96,64.44,5776.7,24.84,3.43,687.83
19.01,38.0,7184.32,33.94,3.64,309.26
30.49,50.97,9481.88,28.18,3.13,793.99
20.34,60.43,9212.71,18.34,4.03,523.62
17.83,86.44,8638.92,30.88,4.27,487.14
18.44,47.02,8052.08,23.98,4.87,794.64
23.59,46.32,5815.78,15.92,3.42,733.53
31.93,81.27,1336.75,23.17,2.26,628.35
29.37,39.88,6454.95,35.19,3.68,767.87
16.01,61.02,9791.21,21.71,3.39,531.45
17.59,75.03,3936.89,11.71,1.94,424.53
17.93,65.5,1152.55,21.16,4.92,367.09
25.92,54.39,5307.7,11.29,4.89,785.43
27.31,32.5,1245.78,12.81,4.09,573.68
32.28,57.15,3222.96,15.91,4.74,664.85
23.59,65.23,4881.85,26.52,1.86,792.0
18.53,48.48,3591.85,31.95,0.82,630.12
30.32,77.9,7962.47,17.59,4.16,738.09
26.35,75.48,3348.76,22.23,3.15,507.86
20.54,57.68,3015.62,33.45,3.26,756.44
32.24,69.04,8706.69,37.84,1.29,679.25
15.05,46.14,7962.63,10.77,1.15,457.58
22.38,44.0,6634.07,27.22,2.57,719.56
30.36,72.07,8066.93,24.52,4.65,521.04
34.88,53.59,6852.97,31.8,0.71,689.48
31.09,42.49,3632.2,17.09,2.35,519.33
20.13,49.12,9623.23,33.53,1.85,694.58
21.39,75.74,1074.01,23.98,1.49,665.41
33.95,69.9,8571.2,37.73,1.74,358.03
26.48,33.11,4159.04,33.49,3.89,412.54
22.17,31.67,4856.67,12.65,1.2,656.06
18.84,45.52,4039.28,38.2,3.97,545.29
32.5,39.89,9015.6,13.95,4.2,795.79
26.2,71.31,7520.19,17.81,4.73,359.47
30.84,35.5,8209.11,32.54,3.17,565.46
30.11,64.53,1599.64,35.46,3.97,386.95
34.12,37.68,5620.68,34.74,3.36,520.66
18.48,39.14,9170.91,13.12,3.4,673.54
16.65,72.03,7574.15,21.74,0.6,594.75
32.41,50.58,2105.37,32.05,1.71,406.11
25.57,87.87,5628.82,27.39,2.91,455.26
27.31,74.46,5039.11,13.5,4.51,702.03
28.85,69.34,7948.03,22.78,0.53,609.64
33.72,52.08,9676.35,38.07,3.34,421.78
30.73,30.96,4512.51,22.08,3.6,550.42
24.54,41.5,5197.19,27.44,4.36,789.78
17.0,80.17,1023.04,27.71,2.09,558.49
34.25,63.29,8482.86,23.6,3.56,793.6
32.36,73.77,1227.6,32.03,1.76,391.18
18.25,83.58,4845.77,19.33,0.76,450.48
17.06,41.51,6281.83,33.48,2.79,798.24
27.45,77.93,7436.72,28.89,1.24,683.43
34.54,38.9,8087.83,31.81,4.77,487.64
19.69,47.64,2509.19,24.13,2.33,366.5
15.79,72.61,1471.67,36.43,4.52,461.6
23.63,80.54,2302.16,18.99,2.66,647.68
32.67,46.4,1037.88,30.7,3.71,348.61
29.08,68.41,1813.24,36.6,2.41,765.2
32.02,63.82,9576.48,16.96,4.7,622.21
17.94,50.78,6513.67,29.68,4.08,553.56
30.9,48.64,2980.17,35.32,2.77,406.57
17.44,63.34,2037.54,35.55,3.15,448.35
31.33,81.34,2600.19,22.65,1.81,464.35
25.4,81.79,8798.93,38.83,3.18,749.3
34.37,35.15,9240.2,10.94,0.59,641.37
21.39,68.5,6163.41,29.12,4.78,781.11
17.57,47.26,1756.86,12.89,4.33,705.86
33.1,65.27,1460.62,15.12,3.7,379.85
18.14,62.59,3807.65,34.72,3.75,565.58
16.99,35.79,3402.84,37.2,1.97,383.83
34.57,42.58,3382.68,20.54,4.75,365.34
21.24,77.87,9710.95,14.49,3.89,671.83
22.3,30.2,4107.16,11.19,0.83,491.41
25.29,37.49,7796.38,14.4,2.52,373.49
25.69,49.15,2162.76,22.99,2.71,414.59
18.71,67.48,6898.07,22.24,2.33,753.7
26.36,89.95,4633.27,10.57,4.85,375.11
25.1,70.47,7185.58,27.78,0.95,523.17
15.27,59.67,9842.48,16.81,0.62,674.15
29.35,83.75,4371.6,11.26,1.25,639.27
23.97,70.51,5602.52,33.93,2.83,723.59
20.18,79.11,5215.02,16.76,1.49,717.16
29.08,42.27,5651.39,19.72,4.54,674.77
25.71,73.77,4990.69,27.03,3.16,750.43
22.45,67.91,1369.65,16.22,2.34,367.93
26.28,48.88,6771.36,29.76,3.4,719.91
31.17,87.82,3366.69,20.56,4.04,362.06
20.67,40.98,9996.08,12.08,3.35,696.35
34.53,60.03,5546.18,26.65,4.49,344.26
25.62,83.42,2397.87,38.28,2.81,700.92
25.83,39.63,1453.26,26.23,3.51,475.75
15.35,78.41,9541.31,24.48,3.11,693.22
32.36,80.13,2226.61,20.03,2.78,319.35
26.81,40.99,3374.13,35.89,1.77,713.56
32.7,70.22,4514.32,23.94,3.43,742.77
16.24,88.35,8085.31,39.03,0.94,463.97
25.26,84.98,7090.76,25.29,4.72,489.76
21.09,36.62,5855.22,39.23,3.78,737.71
27.64,43.38,2496.8,18.31,2.49,445.13
33.0,71.29,2681.92,30.9,0.94,668.75
28.81,67.18,6653.24,26.67,0.5,552.98
17.08,46.16,6869.53,38.99,3.67,794.16
24.46,62.69,5152.82,20.75,0.86,792.84
15.39,47.79,1110.46,13.19,3.72,579.25
17.62,75.5,9897.79,31.93,2.9,441.02
22.18,65.93,6442.67,38.73,4.63,319.1
26.31,85.53,3177.77,39.13,2.67,780.71
29.1,84.48,5446.0,11.16,4.8,597.05
32.93,54.18,4805.79,36.45,3.08,415.1
33.43,71.46,8243.69,29.48,4.5,710.85
25.74,38.89,7456.06,23.68,3.94,583.96
17.02,64.74,2408.11,14.62,3.0,484.83
30.67,82.39,1451.48,18.75,3.06,773.37
27.09,85.84,1468.41,11.36,1.07,721.15
18.98,38.32,1081.91,38.69,3.9,379.11
33.88,49.63,1473.75,27.27,0.89,496.5
22.57,56.25,5084.21,11.25,4.05,570.38
15.36,49.07,6109.04,21.86,0.7,575.66
20.11,52.78,4680.94,25.7,4.17,735.74
15.26,72.65,6622.13,34.25,1.16,595.55
19.95,72.9,7962.31,32.71,3.27,553.35
29.67,56.25,3694.27,27.66,4.98,435.63
34.14,55.87,8326.04,30.32,2.68,398.1
18.05,52.79,9997.23,26.78,4.64,554.6
15.48,50.18,8018.99,34.02,2.93,546.56
34.39,33.73,4333.54,32.38,2.47,357.82
31.54,39.67,3900.94,30.69,0.52,736.36
25.52,61.82,9720.86,23.69,3.32,438.39
33.19,42.58,7669.97,22.45,1.59,573.94
24.86,47.67,6722.43,34.23,2.25,390.55
20.66,80.62,2819.06,21.35,0.76,344.61
24.32,33.39,3105.79,32.83,2.69,491.13
30.47,57.01,5503.21,31.33,2.48,411.46
20.03,33.02,3432.13,39.17,4.65,491.38
26.78,79.03,5796.5,20.54,3.62,379.69
29.19,75.92,6212.92,31.36,1.66,622.5
26.81,57.33,5269.56,29.25,1.51,598.15
20.38,33.67,2095.42,33.01,2.43,303.19
19.43,33.85,2170.99,17.53,4.94,427.96
31.88,84.76,3481.81,12.34,3.21,742.45
28.39,43.83,5120.53,20.08,2.88,560.96
33.06,66.74,2865.28,13.72,3.56,509.32
33.5,38.37,2981.7,39.96,3.06,446.88
19.51,36.61,9584.87,13.78,2.53,431.39
17.6,79.63,9825.75,22.1,1.54,759.65
19.64,60.32,9729.45,31.03,1.27,497.31
16.5,73.31,7946.16,33.97,1.12,394.16
32.11,54.61,4317.11,31.31,0.6,666.01
33.35,48.52,2105.59,11.34,2.99,542.02
22.01,80.97,3783.98,24.06,2.14,615.22
28.04,86.06,6856.18,33.88,4.66,363.84
26.6,83.27,3043.48,11.98,1.76,635.99
17.05,70.17,1895.74,10.23,4.85,532.19
33.28,71.17,1597.13,38.46,2.41,486.89
18.01,65.67,7785.11,31.19,0.9,329.91
26.51,49.81,2114.1,27.58,3.13,657.46
30.28,30.68,6607.7,25.91,0.86,740.81
27.21,70.77,6681.39,36.85,3.56,579.34
17.03,48.01,8465.66,28.4,2.3,495.99
21.85,43.05,1572.52,25.07,2.1,455.86
28.43,77.14,4228.25,20.33,1.65,424.72
15.84,51.13,6703.18,21.85,4.97,369.75
16.54,51.54,1111.23,19.41,2.59,661.19
19.36,82.51,1628.38,34.65,1.6,465.52
26.42,46.25,4314.55,26.57,1.41,724.39
23.43,53.95,1336.88,26.84,4.25,586.61
28.81,46.67,1050.31,24.4,4.58,614.1
28.52,73.18,2320.5,27.79,3.99,670.93
21.59,64.81,9549.81,39.78,3.58,495.01
32.93,48.8,8918.86,13.73,4.19,689.47
31.44,52.39,7188.31,32.33,2.69,346.32
28.37,50.07,2268.3,24.49,1.07,545.44
22.52,35.07,6171.36,34.84,1.07,648.48
28.73,64.31,4557.29,17.65,3.26,415.93
28.43,40.51,1982.82,16.28,0.79,731.93
28.35,53.01,3478.84,31.4,0.84,475.34
23.96,87.76,5065.09,11.26,3.5,340.24
26.11,59.98,9248.38,17.86,1.9,767.81
16.72,32.89,7850.98,31.18,1.51,548.54
22.27,71.77,1039.91,18.1,1.17,613.47
25.61,88.83,7016.43,18.42,2.87,411.42
19.54,58.82,1335.57,28.42,4.57,732.62
16.07,74.9,4514.4,29.11,0.86,338.6
18.42,58.19,6938.38,12.1,4.06,568.0
30.45,31.55,1559.73,16.28,0.92,793.85
24.36,68.72,4438.03,29.32,4.9,393.79
27.38,82.4,9178.38,11.54,1.24,683.16
15.16,75.78,8081.25,18.93,3.89,323.5
16.56,45.79,7859.48,10.15,3.28,606.01
19.6,84.89,8681.38,11.63,0.97,306.19
31.43,55.9,4321.21,28.83,3.11,575.97
26.58,64.93,1972.64,22.71,2.18,559.56
30.38,75.78,6590.2,16.97,4.54,362.73
21.82,46.63,8529.25,24.36,3.68,346.65
24.01,42.59,4656.99,26.56,4.0,540.59
20.24,58.38,5385.16,26.14,3.72,347.94
31.21,42.29,2239.08,13.49,1.12,654.36
29.77,86.61,1592.14,15.19,2.37,641.29
25.61,41.86,3280.7,28.66,4.49,678.21
19.69,42.59,3658.12,24.47,3.91,605.46
22.92,64.89,6327.1,20.53,1.61,660.45
16.21,38.16,6447.3,35.68,3.7,550.18
33.94,88.07,2505.55,18.05,3.84,769.13
30.19,36.04,8265.08,12.37,3.33,579.8
29.6,77.76,6927.71,38.59,1.33,702.6
15.37,60.26,3205.21,18.24,1.12,754.22
22.6,61.65,8891.4,13.56,1.88,633.54
20.76,41.41,3349.52,11.99,0.56,647.52
23.95,81.8,5432.87,17.19,3.11,564.13
33.85,47.73,3259.43,32.48,2.69,326.39
32.72,48.33,2672.08,36.21,1.13,515.84
24.89,52.12,2018.86,24.64,3.77,370.06
34.76,31.91,8511.44,38.39,1.0,444.0
31.53,81.73,2745.49,14.99,1.54,534.78
15.56,85.59,2190.61,32.19,4.33,449.23
17.45,44.78,7146.4,25.9,2.29,541.06
17.66,76.23,7484.48,14.18,0.59,608.64
17.4,53.41,7717.94,35.19,3.55,467.45
22.35,60.81,9744.25,12.05,1.35,300.08
24.31,58.51,4445.91,29.71,1.09,743.97
20.79,85.01,7855.34,12.24,2.56,627.75
33.21,66.27,4978.75,39.53,3.49,456.99
25.7,64.38,2650.14,32.39,2.63,377.18
27.49,48.01,9018.39,38.73,1.73,652.04
33.9,55.17,4741.55,13.32,3.82,724.46
24.12,64.5,1053.62,21.62,3.48,592.24
26.51,87.77,4083.6,21.07,0.91,754.44
29.23,72.33,1173.07,27.03,4.61,446.86
32.3,82.94,5694.32,18.76,3.93,660.41
30.11,71.11,5113.05,27.6,4.57,641.02
34.67,63.78,8723.93,23.97,2.84,794.41
31.81,61.02,6151.07,33.52,1.52,409.16
23.54,33.88,1184.28,38.88,0.98,721.05
23.36,69.36,8448.9,25.57,1.04,394.08
29.22,51.47,1456.2,37.91,2.24,774.43
34.21,49.87,5493.95,37.78,0.56,450.16
22.39,57.61,7374.45,35.72,3.98,692.24
27.23,65.73,7876.46,19.7,4.5,331.77
19.23,56.04,9135.69,24.64,3.98,783.55
32.9,63.34,4738.79,21.95,3.75,401.84
20.16,49.86,2929.69,21.2,2.99,711.19
30.82,75.12,8260.65,16.3,0.79,602.18
33.52,34.39,6167.46,17.47,2.62,788.69
15.5,42.63,6431.44,30.04,4.59,661.13
34.98,64.78,4831.93,21.65,2.14,739.97
30.41,72.75,6706.78,19.32,4.22,449.82
32.32,62.64,6378.95,34.26,4.85,724.86
16.62,66.92,2165.74,28.32,4.37,721.06
29.87,65.4,7619.0,33.02,4.24,460.42
33.13,76.28,3831.54,15.25,0.97,544.23
34.27,85.09,5545.56,30.38,4.15,562.84
19.83,39.2,4366.65,24.17,4.53,320.64
30.88,33.77,9979.32,29.8,2.64,642.58
15.99,31.56,9782.51,29.26,2.75,354.8
30.47,80.59,8817.01,13.32,0.9,466.99
27.36,39.46,4794.35,30.24,3.05,752.99
15.52,45.16,1592.9,34.56,3.36,412.66
31.4,80.77,8538.17,25.28,3.5,581.5
17.04,70.0,6635.49,29.57,2.51,617.04
31.13,50.19,3864.21,14.04,1.93,367.42
27.99,58.25,2621.96,28.48,1.47,475.67
16.96,56.67,9720.24,23.96,2.38,429.06
15.46,83.19,5580.66,28.21,2.65,554.92
32.44,59.06,7516.2,27.28,1.76,426.12
21.86,87.53,6666.4,22.07,1.92,490.11
24.74,45.26,8917.88,20.96,4.21,717.1
32.85,57.25,8411.15,14.17,3.64,644.15
24.39,53.08,8140.91,14.4,4.36,733.5
23.59,45.94,9848.0,25.84,4.93,675.02
33.41,82.97,2931.81,32.75,2.16,656.87
30.18,75.35,2295.75,28.75,2.75,788.58
32.12,66.57,7420.73,12.19,1.36,742.93
25.18,69.59,9880.86,32.78,4.22,358.15
32.92,48.73,4686.51,20.96,4.36,691.57
18.83,37.43,2460.0,11.36,3.47,300.75
16.93,73.94,5762.83,39.58,2.1,300.02
30.66,44.7,5782.15,17.33,1.14,618.89
20.93,85.81,5640.7,36.37,1.37,649.73
33.29,46.85,2551.48,27.25,3.31,373.5
28.33,50.56,6610.87,21.27,3.37,777.86
16.58,66.08,2210.43,26.39,1.16,694.65
24.84,67.01,3231.11,34.52,0.97,451.68
16.65,58.2,1719.57,12.01,1.98,319.54
23.14,86.33,5010.05,22.16,2.42,765.75
29.24,42.52,2140.79,13.82,0.63,582.8
21.6,62.58,4011.28,36.99,4.01,432.9
34.73,69.06,7312.82,14.06,4.66,300.26
29.79,49.59,5277.15,34.97,2.23,466.59
23.02,37.23,7852.11,36.32,1.57,571.23
21.64,41.47,7647.78,28.05,1.68,791.98
25.92,53.18,8774.56,39.0,2.19,556.79
15.83,39.35,2357.76,20.68,3.73,396.48
29.93,61.03,7445.75,23.39,3.46,494.18
21.78,66.89,7840.48,31.51,1.93,554.2
19.29,85.05,2611.85,36.43,2.61,356.85
26.79,73.94,4717.99,23.53,1.45,304.43
15.73,39.9,5308.37,22.92,1.11,405.43
27.22,35.86,8315.81,35.39,4.58,702.44
21.96,31.36,3719.8,14.9,3.74,595.07
31.76,30.5,6113.32,21.65,0.52,603.74
17.1,79.5,2349.06,32.81,1.99,666.03
22.73,40.87,6557.12,21.56,0.62,393.32
21.83,73.5,3209.6,39.27,2.75,417.82
31.2,73.83,4627.68,30.65,4.23,514.72
26.08,43.79,4327.65,38.27,3.07,655.53
33.5,57.37,2215.23,31.79,2.76,672.0
29.17,85.13,4366.1,35.95,0.72,747.55
30.49,33.72,4272.16,14.11,2.09,468.44
17.45,84.43,2962.93,36.1,2.51,403.13
26.99,76.73,1864.48,24.61,4.04,416.96
31.74,78.43,7483.26,39.19,4.81,523.17
15.89,77.74,5786.74,16.96,3.13,771.96
31.19,55.34,4789.75,38.32,0.52,674.52
22.76,58.0,4402.86,34.21,3.54,604.53
33.42,81.44,1688.48,28.71,4.32,363.21
18.83,73.04,3599.25,36.17,2.06,473.63
19.01,36.69,2280.68,12.42,1.58,657.54
34.06,36.92,2389.4,26.56,2.67,496.8
26.95,41.95,5060.09,25.99,4.07,623.7
21.55,63.88,6794.55,23.57,3.07,365.63
26.18,79.19,4170.06,27.81,4.61,793.98
32.25,79.63,5234.28,36.86,0.78,722.53
32.83,41.85,7424.11,29.57,1.11,596.29
20.11,40.38,4894.75,28.97,1.77,312.58
23.28,61.46,5256.35,29.57,3.16,433.71
30.46,40.75,4212.95,28.0,2.14,594.04
19.59,48.61,1351.45,14.5,3.63,536.1
31.15,58.11,6879.78,37.98,3.04,314.01
27.71,61.67,2953.9,13.12,0.81,615.41
33.13,88.87,5661.81,19.9,1.86,317.64
30.44,64.59,8590.73,24.68,1.58,537.12
19.45,88.99,7080.54,23.78,0.56,626.12
30.4,71.26,3562.1,24.21,2.82,449.8
25.79,58.88,7882.24,14.91,4.72,316.81
15.49,44.02,4055.74,12.0,1.3,623.49
20.91,49.06,3798.7,23.74,1.56,747.0
28.46,73.52,5256.58,38.93,1.17,335.76
17.65,86.03,6956.88,12.16,4.15,717.45
17.31,54.13,6459.87,15.88,4.35,680.21
26.37,44.13,9422.88,12.74,0.53,398.73
17.36,39.16,6590.7,30.9,1.53,580.72
22.84,73.64,9825.26,13.92,2.18,404.97
34.72,63.28,2741.42,10.74,4.39,467.44
26.75,47.34,5109.76,14.91,3.71,357.98
23.22,65.7,2829.97,23.21,1.88,367.97
30.29,60.15,4939.2,38.1,3.78,337.68
15.62,54.55,8069.43,17.23,1.76,313.37
19.01,81.09,4240.67,23.42,0.71,300.06
34.12,77.57,1404.01,13.73,4.32,775.35
34.9,41.46,1644.45,18.91,1.89,465.61
22.4,69.05,5275.46,15.23,0.63,625.03
20.66,41.66,5030.06,29.18,1.5,766.9
29.49,74.87,6982.07,37.56,1.18,312.75
29.04,83.4,7823.47,32.43,3.21,510.99
34.01,84.84,8301.41,20.78,4.51,305.13
17.3,36.64,1128.99,20.71,4.01,502.12
29.98,58.47,6079.84,26.67,3.65,535.48
17.7,38.38,7066.74,15.88,2.8,779.78
20.57,31.64,6617.93,14.43,3.44,356.8
33.2,53.75,5757.37,26.92,2.1,502.51
24.09,51.25,8255.47,32.73,2.48,434.24
15.59,51.14,5093.1,10.62,4.02,498.96
20.64,50.78,2820.27,15.66,0.88,599.15
33.66,53.43,1676.68,20.38,1.29,490.91
31.25,53.01,4788.2,36.62,4.85,582.75
20.89,59.76,9248.02,27.0,0.59,336.31
21.51,41.77,3209.57,11.27,3.56,669.85
31.02,37.89,7116.57,24.31,3.52,603.54
15.57,71.22,9493.38,18.13,0.57,332.91
28.99,60.23,6676.12,31.36,1.18,737.11
32.55,57.94,4334.52,32.89,2.74,568.23
16.24,35.11,6648.02,32.7,1.32,410.61
16.63,59.59,7704.53,20.45,1.82,700.56
33.6,34.77,2486.08,28.36,2.07,482.86
16.72,38.98,5689.61,32.28,2.29,388.39
24.47,80.64,6349.27,32.03,1.48,708.88
17.43,63.27,8928.07,29.66,0.93,473.42
19.37,32.26,6192.04,38.62,3.4,314.43
19.6,53.74,4035.65,11.06,0.51,737.66
27.37,63.7,8724.47,26.03,1.72,669.9
15.44,60.1,3450.83,27.43,3.03,608.52
30.57,81.94,7365.21,13.57,1.61,559.46
15.65,49.39,4980.39,31.9,2.83,414.48
28.29,31.38,9986.3,23.11,4.57,523.41
27.48,44.69,7206.7,34.3,4.52,410.66
28.37,76.35,4644.61,16.58,3.06,483.21
21.78,39.93,2160.52,11.63,2.78,416.93
23.82,46.18,3269.35,29.91,4.35,320.83
26.89,55.44,2519.2,38.53,0.99,644.63
32.69,81.94,6232.94,28.86,0.56,679.29
34.66,78.39,2048.98,33.94,2.64,431.1
24.48,49.28,6636.92,29.31,0.81,389.96
16.1,33.29,8434.22,20.46,4.27,672.04
17.27,67.99,7679.39,14.59,1.93,441.72
33.9,52.58,1106.06,26.46,0.97,350.82
27.57,75.32,5189.76,38.75,1.66,667.99
23.49,38.56,8741.07,20.98,3.16,728.06
27.17,54.89,7179.25,11.51,1.57,663.85
19.2,66.93,5247.76,23.72,2.06,796.66
20.53,43.4,5317.38,14.63,4.15,330.27
29.83,32.0,4968.19,26.67,2.03,391.96
15.78,67.64,1602.08,17.5,2.42,408.95
22.19,65.61,8411.42,11.05,1.45,797.26
20.88,66.77,1346.65,10.56,2.36,392.62
20.8,75.34,9602.17,34.9,4.43,508.79
24.52,36.96,1050.61,27.11,2.15,546.06
31.66,77.98,1460.84,22.25,3.54,377.03
16.88,78.62,9213.5,10.64,3.08,738.37
29.89,75.5,1929.25,14.27,2.58,514.82
24.11,52.04,9831.81,21.63,0.83,724.52
22.73,32.05,9298.0,24.56,3.94,582.49
26.9,69.14,6122.25,28.21,0.85,691.27
31.71,35.81,5321.84,18.46,2.8,473.15
26.27,59.33,8152.2,20.82,3.16,683.12
16.24,74.74,2421.14,28.14,1.39,798.64
20.48,77.46,8371.25,37.18,1.36,431.51
25.9,81.18,6133.52,19.45,1.81,347.57
18.2,63.23,4483.01,27.68,1.5,750.55
24.03,80.09,4401.97,39.42,1.95,520.98
30.34,59.76,3670.59,32.99,1.95,396.07
15.77,88.21,7338.95,14.38,2.22,437.86
17.65,66.3,6072.28,10.03,0.79,720.61
17.43,58.71,2509.66,31.86,1.91,495.4
32.81,43.36,7052.11,28.97,1.89,643.54
28.06,70.4,7204.24,23.97,0.83,631.54
26.69,62.58,4551.58,14.87,1.67,519.12
23.59,73.67,2014.87,34.81,1.35,439.54
17.68,32.33,9404.93,33.26,1.89,537.75
33.36,33.8,7190.54,32.74,0.7,574.73
